gene_id	go_term
YLR256W	GO:2001141
YLR256W-A	GO:0000943
YLR256W-A	GO:0003674
YLR256W-A	GO:0003676
YLR256W-A	GO:0003723
YLR256W-A	GO:0005488
YLR256W-A	GO:0005575
YLR256W-A	GO:0005622
YLR256W-A	GO:0005634
YLR256W-A	GO:0005737
YLR256W-A	GO:0008150
YLR256W-A	GO:0009987
YLR256W-A	GO:0032196
YLR256W-A	GO:0032197
YLR256W-A	GO:0043226
YLR256W-A	GO:0043227
YLR256W-A	GO:0043229
YLR256W-A	GO:0043231
YLR256W-A	GO:0097159
YLR256W-A	GO:0110165
YLR257W	GO:0003674
YLR257W	GO:0005575
YLR257W	GO:0005622
YLR257W	GO:0005737
YLR257W	GO:0008150
YLR257W	GO:0110165
YLR258W	GO:0000271
YLR258W	GO:0003674
YLR258W	GO:0003824
YLR258W	GO:0004373
YLR258W	GO:0005575
YLR258W	GO:0005622
YLR258W	GO:0005634
YLR258W	GO:0005737
YLR258W	GO:0005975
YLR258W	GO:0005976
YLR258W	GO:0005977
YLR258W	GO:0005978
YLR258W	GO:0006091
YLR258W	GO:0006112
YLR258W	GO:0008150
YLR258W	GO:0008152
YLR258W	GO:0008194
YLR258W	GO:0009058
YLR258W	GO:0009059
YLR258W	GO:0009250
YLR258W	GO:0009987
YLR258W	GO:0015980
YLR258W	GO:0016051
YLR258W	GO:0016740
YLR258W	GO:0016757
YLR258W	GO:0016758
YLR258W	GO:0035251
YLR258W	GO:0043170
YLR258W	GO:0043226
YLR258W	GO:0043227
YLR258W	GO:0043229
YLR258W	GO:0043231
YLR258W	GO:0044042
YLR258W	GO:0044237
YLR258W	GO:0044238
YLR258W	GO:0044249
YLR258W	GO:0046527
YLR258W	GO:0071704
YLR258W	GO:0110165
YLR258W	GO:1901576
YLR259C	GO:0000002
YLR259C	GO:0000166
YLR259C	GO:0003674
YLR259C	GO:0003676
YLR259C	GO:0003677
YLR259C	GO:0003688
YLR259C	GO:0003690
YLR259C	GO:0003697
YLR259C	GO:0003824
YLR259C	GO:0005488
YLR259C	GO:0005515
YLR259C	GO:0005524
YLR259C	GO:0005575
YLR259C	GO:0005622
YLR259C	GO:0005737
YLR259C	GO:0005739
YLR259C	GO:0005740
YLR259C	GO:0005743
YLR259C	GO:0005759
YLR259C	GO:0006457
YLR259C	GO:0006458
YLR259C	GO:0006605
YLR259C	GO:0006626
YLR259C	GO:0006807
YLR259C	GO:0006810
YLR259C	GO:0006839
YLR259C	GO:0006950
YLR259C	GO:0006986
YLR259C	GO:0006996
YLR259C	GO:0007005
YLR259C	GO:0008104
YLR259C	GO:0008150
YLR259C	GO:0008152
YLR259C	GO:0009058
YLR259C	GO:0009059
YLR259C	GO:0009295
YLR259C	GO:0009987
YLR259C	GO:0010033
YLR259C	GO:0010467
YLR259C	GO:0015031
YLR259C	GO:0016020
YLR259C	GO:0016043
YLR259C	GO:0016462
YLR259C	GO:0016787
YLR259C	GO:0016817
YLR259C	GO:0016818
YLR259C	GO:0016887
YLR259C	GO:0017076
YLR259C	GO:0017111
YLR259C	GO:0019538
YLR259C	GO:0019866
YLR259C	GO:0022607
YLR259C	GO:0030554
YLR259C	GO:0031090
YLR259C	GO:0031647
YLR259C	GO:0031966
YLR259C	GO:0031967
YLR259C	GO:0031974
YLR259C	GO:0031975
YLR259C	GO:0032553
YLR259C	GO:0032555
YLR259C	GO:0032559
YLR259C	GO:0033036
YLR259C	GO:0033365
YLR259C	GO:0033554
YLR259C	GO:0034514
YLR259C	GO:0034620
YLR259C	GO:0035639
YLR259C	GO:0035966
YLR259C	GO:0035967
YLR259C	GO:0036094
YLR259C	GO:0042026
YLR259C	GO:0042221
YLR259C	GO:0042645
YLR259C	GO:0043167
YLR259C	GO:0043168
YLR259C	GO:0043170
YLR259C	GO:0043226
YLR259C	GO:0043227
YLR259C	GO:0043228
YLR259C	GO:0043229
YLR259C	GO:0043231
YLR259C	GO:0043232
YLR259C	GO:0043233
YLR259C	GO:0043565
YLR259C	GO:0043933
YLR259C	GO:0044085
YLR259C	GO:0044183
YLR259C	GO:0044237
YLR259C	GO:0044238
YLR259C	GO:0044249
YLR259C	GO:0044743
YLR259C	GO:0045041
YLR259C	GO:0045184
YLR259C	GO:0050821
YLR259C	GO:0050896
YLR259C	GO:0051082
YLR259C	GO:0051087
YLR259C	GO:0051131
YLR259C	GO:0051179
YLR259C	GO:0051234
YLR259C	GO:0051604
YLR259C	GO:0051641
YLR259C	GO:0051716
YLR259C	GO:0055085
YLR259C	GO:0065003
YLR259C	GO:0065007
YLR259C	GO:0065008
YLR259C	GO:0070013
YLR259C	GO:0070585
YLR259C	GO:0070727
YLR259C	GO:0070887
YLR259C	GO:0071310
YLR259C	GO:0071702
YLR259C	GO:0071704
YLR259C	GO:0071705
YLR259C	GO:0071806
YLR259C	GO:0071840
YLR259C	GO:0072594
YLR259C	GO:0072655
YLR259C	GO:0097159
YLR259C	GO:0097367
YLR259C	GO:0110165
YLR259C	GO:0140657
YLR259C	GO:0140662
YLR259C	GO:1901265
YLR259C	GO:1901363
YLR259C	GO:1901564
YLR259C	GO:1901576
YLR259C	GO:1990542
YLR259C	GO:1990837
YLR260W	GO:0000139
YLR260W	GO:0000166
YLR260W	GO:0001727
YLR260W	GO:0003674
YLR260W	GO:0003824
YLR260W	GO:0005488
YLR260W	GO:0005524
YLR260W	GO:0005575
YLR260W	GO:0005622
YLR260W	GO:0005634
YLR260W	GO:0005737
YLR260W	GO:0005794
YLR260W	GO:0005829
YLR260W	GO:0006066
YLR260W	GO:0006629
YLR260W	GO:0006643
YLR260W	GO:0006665
YLR260W	GO:0006670
YLR260W	GO:0006793
YLR260W	GO:0006796
YLR260W	GO:0006807
YLR260W	GO:0006950
YLR260W	GO:0007154
YLR260W	GO:0007165
YLR260W	GO:0008150
YLR260W	GO:0008152
YLR260W	GO:0008481
YLR260W	GO:0008610
YLR260W	GO:0009058
YLR260W	GO:0009266
YLR260W	GO:0009408
YLR260W	GO:0009628
YLR260W	GO:0009987
YLR260W	GO:0012505
YLR260W	GO:0016020
YLR260W	GO:0016301
YLR260W	GO:0016310
YLR260W	GO:0016740
YLR260W	GO:0016772
YLR260W	GO:0016773
YLR260W	GO:0017050
YLR260W	GO:0017076
YLR260W	GO:0019722
YLR260W	GO:0019751
YLR260W	GO:0023052
YLR260W	GO:0030148
YLR260W	GO:0030554
YLR260W	GO:0031090
YLR260W	GO:0032553
YLR260W	GO:0032555
YLR260W	GO:0032559
YLR260W	GO:0034311
YLR260W	GO:0034312
YLR260W	GO:0034641
YLR260W	GO:0035556
YLR260W	GO:0035639
YLR260W	GO:0036094
YLR260W	GO:0043167
YLR260W	GO:0043168
YLR260W	GO:0043226
YLR260W	GO:0043227
YLR260W	GO:0043229
YLR260W	GO:0043231
YLR260W	GO:0044237
YLR260W	GO:0044238
YLR260W	GO:0044249
YLR260W	GO:0044255
YLR260W	GO:0044271
YLR260W	GO:0044281
YLR260W	GO:0044283
YLR260W	GO:0046165
YLR260W	GO:0046173
YLR260W	GO:0046467
YLR260W	GO:0046512
YLR260W	GO:0046519
YLR260W	GO:0046520
YLR260W	GO:0050789
YLR260W	GO:0050794
YLR260W	GO:0050896
YLR260W	GO:0051716
YLR260W	GO:0065007
YLR260W	GO:0071704
YLR260W	GO:0097159
YLR260W	GO:0097367
YLR260W	GO:0098588
YLR260W	GO:0110165
YLR260W	GO:0141124
YLR260W	GO:1901265
YLR260W	GO:1901363
YLR260W	GO:1901564
YLR260W	GO:1901566
YLR260W	GO:1901576
YLR260W	GO:1901615
YLR260W	GO:1901617
YLR261C	GO:0003674
YLR261C	GO:0005575
YLR261C	GO:0006605
YLR261C	GO:0006623
YLR261C	GO:0006810
YLR261C	GO:0006886
YLR261C	GO:0007034
YLR261C	GO:0008104
YLR261C	GO:0008150
YLR261C	GO:0009987
YLR261C	GO:0015031
YLR261C	GO:0033036
YLR261C	GO:0033365
YLR261C	GO:0045184
YLR261C	GO:0046907
YLR261C	GO:0051179
YLR261C	GO:0051234
YLR261C	GO:0051641
YLR261C	GO:0051649
YLR261C	GO:0070727
YLR261C	GO:0071702
YLR261C	GO:0071705
YLR261C	GO:0072594
YLR261C	GO:0072665
YLR261C	GO:0072666
YLR262C	GO:0000045
YLR262C	GO:0000166
YLR262C	GO:0000301
YLR262C	GO:0003674
YLR262C	GO:0003824
YLR262C	GO:0003924
YLR262C	GO:0005488
YLR262C	GO:0005525
YLR262C	GO:0005575
YLR262C	GO:0005622
YLR262C	GO:0005737
YLR262C	GO:0005794
YLR262C	GO:0005801
YLR262C	GO:0005829
YLR262C	GO:0005886
YLR262C	GO:0006605
YLR262C	GO:0006623
YLR262C	GO:0006810
YLR262C	GO:0006886
YLR262C	GO:0006890
YLR262C	GO:0006891
YLR262C	GO:0006892
YLR262C	GO:0006895
YLR262C	GO:0006914
YLR262C	GO:0006996
YLR262C	GO:0007033
YLR262C	GO:0007034
YLR262C	GO:0008104
YLR262C	GO:0008150
YLR262C	GO:0008152
YLR262C	GO:0009056
YLR262C	GO:0009987
YLR262C	GO:0012505
YLR262C	GO:0015031
YLR262C	GO:0016020
YLR262C	GO:0016043
YLR262C	GO:0016192
YLR262C	GO:0016197
YLR262C	GO:0016236
YLR262C	GO:0016462
YLR262C	GO:0016482
YLR262C	GO:0016787
YLR262C	GO:0016817
YLR262C	GO:0016818
YLR262C	GO:0017076
YLR262C	GO:0017111
YLR262C	GO:0019001
YLR262C	GO:0022607
YLR262C	GO:0031503
YLR262C	GO:0032258
YLR262C	GO:0032553
YLR262C	GO:0032555
YLR262C	GO:0032561
YLR262C	GO:0033036
YLR262C	GO:0033365
YLR262C	GO:0034497
YLR262C	GO:0035639
YLR262C	GO:0036094
YLR262C	GO:0042147
YLR262C	GO:0043167
YLR262C	GO:0043168
YLR262C	GO:0043226
YLR262C	GO:0043227
YLR262C	GO:0043229
YLR262C	GO:0043231
YLR262C	GO:0044085
YLR262C	GO:0044237
YLR262C	GO:0044248
YLR262C	GO:0045184
YLR262C	GO:0046907
YLR262C	GO:0048193
YLR262C	GO:0051179
YLR262C	GO:0051234
YLR262C	GO:0051641
YLR262C	GO:0051649
YLR262C	GO:0061919
YLR262C	GO:0070727
YLR262C	GO:0070925
YLR262C	GO:0071702
YLR262C	GO:0071705
YLR262C	GO:0071840
YLR262C	GO:0071944
YLR262C	GO:0072594
YLR262C	GO:0072665
YLR262C	GO:0072666
YLR262C	GO:0097159
YLR262C	GO:0097367
YLR262C	GO:0110165
YLR262C	GO:1901265
YLR262C	GO:1901363
YLR262C	GO:1905037
YLR262C-A	GO:0002181
YLR262C-A	GO:0003674
YLR262C-A	GO:0005575
YLR262C-A	GO:0005622
YLR262C-A	GO:0005634
YLR262C-A	GO:0005737
YLR262C-A	GO:0006412
YLR262C-A	GO:0006518
YLR262C-A	GO:0006807
YLR262C-A	GO:0008150
YLR262C-A	GO:0008152
YLR262C-A	GO:0009058
YLR262C-A	GO:0009059
YLR262C-A	GO:0009987
YLR262C-A	GO:0010467
YLR262C-A	GO:0019538
YLR262C-A	GO:0034641
YLR262C-A	GO:0043043
YLR262C-A	GO:0043170
YLR262C-A	GO:0043226
YLR262C-A	GO:0043227
YLR262C-A	GO:0043229
YLR262C-A	GO:0043231
YLR262C-A	GO:0043603
YLR262C-A	GO:0043604
YLR262C-A	GO:0044237
YLR262C-A	GO:0044238
YLR262C-A	GO:0044249
YLR262C-A	GO:0044271
YLR262C-A	GO:0071704
YLR262C-A	GO:0110165
YLR262C-A	GO:1901564
YLR262C-A	GO:1901566
YLR262C-A	GO:1901576
YLR263W	GO:0000003
YLR263W	GO:0000075
YLR263W	GO:0000228
YLR263W	GO:0000280
YLR263W	GO:0000793
YLR263W	GO:0000794
YLR263W	GO:0000795
YLR263W	GO:0000800
YLR263W	GO:0003674
YLR263W	GO:0003676
YLR263W	GO:0003677
YLR263W	GO:0003682
YLR263W	GO:0005198
YLR263W	GO:0005488
YLR263W	GO:0005575
YLR263W	GO:0005622
YLR263W	GO:0005634
YLR263W	GO:0005694
YLR263W	GO:0006139
YLR263W	GO:0006259
YLR263W	GO:0006310
YLR263W	GO:0006725
YLR263W	GO:0006807
YLR263W	GO:0006996
YLR263W	GO:0007049
YLR263W	GO:0007059
YLR263W	GO:0007127
YLR263W	GO:0007129
YLR263W	GO:0007130
YLR263W	GO:0007131
YLR263W	GO:0007154
YLR263W	GO:0007165
YLR263W	GO:0008150
YLR263W	GO:0008152
YLR263W	GO:0009653
YLR263W	GO:0009987
YLR263W	GO:0010564
YLR263W	GO:0010639
YLR263W	GO:0010948
YLR263W	GO:0016043
YLR263W	GO:0019953
YLR263W	GO:0022402
YLR263W	GO:0022414
YLR263W	GO:0022607
YLR263W	GO:0023052
YLR263W	GO:0030435
YLR263W	GO:0031490
YLR263W	GO:0031974
YLR263W	GO:0031981
YLR263W	GO:0032502
YLR263W	GO:0033043
YLR263W	GO:0033313
YLR263W	GO:0034641
YLR263W	GO:0035556
YLR263W	GO:0035825
YLR263W	GO:0040020
YLR263W	GO:0043170
YLR263W	GO:0043226
YLR263W	GO:0043227
YLR263W	GO:0043228
YLR263W	GO:0043229
YLR263W	GO:0043231
YLR263W	GO:0043232
YLR263W	GO:0043233
YLR263W	GO:0043934
YLR263W	GO:0044085
YLR263W	GO:0044237
YLR263W	GO:0044238
YLR263W	GO:0044770
YLR263W	GO:0044877
YLR263W	GO:0045132
YLR263W	GO:0045143
YLR263W	GO:0045786
YLR263W	GO:0045835
YLR263W	GO:0046483
YLR263W	GO:0048285
YLR263W	GO:0048519
YLR263W	GO:0048523
YLR263W	GO:0048646
YLR263W	GO:0048856
YLR263W	GO:0050789
YLR263W	GO:0050794
YLR263W	GO:0050896
YLR263W	GO:0051128
YLR263W	GO:0051129
YLR263W	GO:0051276
YLR263W	GO:0051321
YLR263W	GO:0051445
YLR263W	GO:0051447
YLR263W	GO:0051598
YLR263W	GO:0051716
YLR263W	GO:0051726
YLR263W	GO:0051783
YLR263W	GO:0051784
YLR263W	GO:0061982
YLR263W	GO:0065007
YLR263W	GO:0070013
YLR263W	GO:0070192
YLR263W	GO:0070193
YLR263W	GO:0071704
YLR263W	GO:0071840
YLR263W	GO:0090304
YLR263W	GO:0097159
YLR263W	GO:0098813
YLR263W	GO:0099086
YLR263W	GO:0110165
YLR263W	GO:0140013
YLR263W	GO:0140527
YLR263W	GO:1901360
YLR263W	GO:1901987
YLR263W	GO:1901988
YLR263W	GO:1903046
YLR263W	GO:2000241
YLR263W	GO:2000242
YLR264C-A	GO:0003674
YLR264C-A	GO:0005575
YLR264C-A	GO:0008150
YLR264W	GO:0000028
YLR264W	GO:0000054
YLR264W	GO:0000288
YLR264W	GO:0000956
YLR264W	GO:0002181
YLR264W	GO:0003674
YLR264W	GO:0003735
YLR264W	GO:0005198
YLR264W	GO:0005575
YLR264W	GO:0005622
YLR264W	GO:0005737
YLR264W	GO:0005829
YLR264W	GO:0005840
YLR264W	GO:0006139
YLR264W	GO:0006364
YLR264W	GO:0006396
YLR264W	GO:0006401
YLR264W	GO:0006402
YLR264W	GO:0006412
YLR264W	GO:0006518
YLR264W	GO:0006725
YLR264W	GO:0006807
YLR264W	GO:0006810
YLR264W	GO:0006913
YLR264W	GO:0006996
YLR264W	GO:0008150
YLR264W	GO:0008152
YLR264W	GO:0009056
YLR264W	GO:0009057
YLR264W	GO:0009058
YLR264W	GO:0009059
YLR264W	GO:0009889
YLR264W	GO:0009890
YLR264W	GO:0009892
YLR264W	GO:0009893
YLR264W	GO:0009894
YLR264W	GO:0009896
YLR264W	GO:0009987
YLR264W	GO:0010467
YLR264W	GO:0010468
YLR264W	GO:0010556
YLR264W	GO:0010558
YLR264W	GO:0010604
YLR264W	GO:0010605
YLR264W	GO:0010608
YLR264W	GO:0010629
YLR264W	GO:0015935
YLR264W	GO:0016043
YLR264W	GO:0016070
YLR264W	GO:0016071
YLR264W	GO:0016072
YLR264W	GO:0019219
YLR264W	GO:0019222
YLR264W	GO:0019439
YLR264W	GO:0019538
YLR264W	GO:0022607
YLR264W	GO:0022613
YLR264W	GO:0022618
YLR264W	GO:0022626
YLR264W	GO:0022627
YLR264W	GO:0030490
YLR264W	GO:0031323
YLR264W	GO:0031324
YLR264W	GO:0031325
YLR264W	GO:0031326
YLR264W	GO:0031327
YLR264W	GO:0031329
YLR264W	GO:0031331
YLR264W	GO:0031503
YLR264W	GO:0032991
YLR264W	GO:0033750
YLR264W	GO:0034470
YLR264W	GO:0034641
YLR264W	GO:0034655
YLR264W	GO:0034660
YLR264W	GO:0042254
YLR264W	GO:0042255
YLR264W	GO:0042274
YLR264W	GO:0043043
YLR264W	GO:0043170
YLR264W	GO:0043226
YLR264W	GO:0043228
YLR264W	GO:0043229
YLR264W	GO:0043232
YLR264W	GO:0043487
YLR264W	GO:0043488
YLR264W	GO:0043603
YLR264W	GO:0043604
YLR264W	GO:0043933
YLR264W	GO:0044085
YLR264W	GO:0044237
YLR264W	GO:0044238
YLR264W	GO:0044248
YLR264W	GO:0044249
YLR264W	GO:0044270
YLR264W	GO:0044271
YLR264W	GO:0044391
YLR264W	GO:0045935
YLR264W	GO:0046483
YLR264W	GO:0046700
YLR264W	GO:0046907
YLR264W	GO:0048518
YLR264W	GO:0048519
YLR264W	GO:0048522
YLR264W	GO:0048523
YLR264W	GO:0050779
YLR264W	GO:0050789
YLR264W	GO:0050794
YLR264W	GO:0051168
YLR264W	GO:0051169
YLR264W	GO:0051171
YLR264W	GO:0051173
YLR264W	GO:0051179
YLR264W	GO:0051234
YLR264W	GO:0051252
YLR264W	GO:0051254
YLR264W	GO:0051640
YLR264W	GO:0051641
YLR264W	GO:0051649
YLR264W	GO:0051656
YLR264W	GO:0060255
YLR264W	GO:0061013
YLR264W	GO:0061014
YLR264W	GO:0061157
YLR264W	GO:0065003
YLR264W	GO:0065007
YLR264W	GO:0065008
YLR264W	GO:0070925
YLR264W	GO:0071704
YLR264W	GO:0071826
YLR264W	GO:0071840
YLR264W	GO:0080090
YLR264W	GO:0090304
YLR264W	GO:0110165
YLR264W	GO:0140694
YLR264W	GO:1900151
YLR264W	GO:1900153
YLR264W	GO:1901360
YLR264W	GO:1901361
YLR264W	GO:1901564
YLR264W	GO:1901566
YLR264W	GO:1901575
YLR264W	GO:1901576
YLR264W	GO:1903311
YLR264W	GO:1903313
YLR264W	GO:1990904
YLR265C	GO:0003674
YLR265C	GO:0003676
YLR265C	GO:0003677
YLR265C	GO:0005488
YLR265C	GO:0005575
YLR265C	GO:0005622
YLR265C	GO:0005634
YLR265C	GO:0005635
YLR265C	GO:0005694
YLR265C	GO:0005737
YLR265C	GO:0006139
YLR265C	GO:0006259
YLR265C	GO:0006266
YLR265C	GO:0006281
YLR265C	GO:0006302
YLR265C	GO:0006303
YLR265C	GO:0006310
YLR265C	GO:0006725
YLR265C	GO:0006807
YLR265C	GO:0006950
YLR265C	GO:0006974
YLR265C	GO:0008150
YLR265C	GO:0008152
YLR265C	GO:0009893
YLR265C	GO:0009987
YLR265C	GO:0010604
YLR265C	GO:0012505
YLR265C	GO:0016020
YLR265C	GO:0019219
YLR265C	GO:0019222
YLR265C	GO:0031090
YLR265C	GO:0031323
YLR265C	GO:0031325
YLR265C	GO:0031965
YLR265C	GO:0031967
YLR265C	GO:0031975
YLR265C	GO:0032807
YLR265C	GO:0032991
YLR265C	GO:0033554
YLR265C	GO:0034641
YLR265C	GO:0035825
YLR265C	GO:0035861
YLR265C	GO:0043085
YLR265C	GO:0043170
YLR265C	GO:0043226
YLR265C	GO:0043227
YLR265C	GO:0043228
YLR265C	GO:0043229
YLR265C	GO:0043231
YLR265C	GO:0043232
YLR265C	GO:0044093
YLR265C	GO:0044237
YLR265C	GO:0044238
YLR265C	GO:0045002
YLR265C	GO:0045027
YLR265C	GO:0045935
YLR265C	GO:0046483
YLR265C	GO:0048518
YLR265C	GO:0048522
YLR265C	GO:0050789
YLR265C	GO:0050790
YLR265C	GO:0050794
YLR265C	GO:0050896
YLR265C	GO:0051052
YLR265C	GO:0051054
YLR265C	GO:0051105
YLR265C	GO:0051106
YLR265C	GO:0051171
YLR265C	GO:0051173
YLR265C	GO:0051340
YLR265C	GO:0051351
YLR265C	GO:0051716
YLR265C	GO:0060255
YLR265C	GO:0065007
YLR265C	GO:0065009
YLR265C	GO:0070419
YLR265C	GO:0071704
YLR265C	GO:0080090
YLR265C	GO:0090304
YLR265C	GO:0090734
YLR265C	GO:0097159
YLR265C	GO:0110165
YLR265C	GO:0140513
YLR265C	GO:0140535
YLR265C	GO:1901360
YLR265C	GO:1902494
YLR265C	GO:1904875
YLR265C	GO:1904877
YLR265C	GO:1990391
YLR266C	GO:0000976
YLR266C	GO:0000977
YLR266C	GO:0000978
YLR266C	GO:0000981
YLR266C	GO:0000987
YLR266C	GO:0001067
YLR266C	GO:0003674
YLR266C	GO:0003676
YLR266C	GO:0003677
YLR266C	GO:0003690
YLR266C	GO:0003700
YLR266C	GO:0005488
YLR266C	GO:0005575
YLR266C	GO:0005622
YLR266C	GO:0005634
YLR266C	GO:0005737
YLR266C	GO:0006139
YLR266C	GO:0006351
YLR266C	GO:0006355
YLR266C	GO:0006357
YLR266C	GO:0006366
YLR266C	GO:0006725
YLR266C	GO:0006807
YLR266C	GO:0008150
YLR266C	GO:0008152
YLR266C	GO:0008270
YLR266C	GO:0009058
YLR266C	GO:0009059
YLR266C	GO:0009889
YLR266C	GO:0009891
YLR266C	GO:0009893
YLR266C	GO:0009987
YLR266C	GO:0010467
YLR266C	GO:0010468
YLR266C	GO:0010556
YLR266C	GO:0010557
YLR266C	GO:0010604
YLR266C	GO:0016070
YLR266C	GO:0018130
YLR266C	GO:0019219
YLR266C	GO:0019222
YLR266C	GO:0019438
YLR266C	GO:0031323
YLR266C	GO:0031325
YLR266C	GO:0031326
YLR266C	GO:0031328
YLR266C	GO:0032774
YLR266C	GO:0034641
YLR266C	GO:0034654
YLR266C	GO:0036094
YLR266C	GO:0043167
YLR266C	GO:0043169
YLR266C	GO:0043170
YLR266C	GO:0043226
YLR266C	GO:0043227
YLR266C	GO:0043229
YLR266C	GO:0043231
YLR266C	GO:0043565
YLR266C	GO:0044237
YLR266C	GO:0044238
YLR266C	GO:0044249
YLR266C	GO:0044271
YLR266C	GO:0045893
YLR266C	GO:0045935
YLR266C	GO:0045944
YLR266C	GO:0046483
YLR266C	GO:0046872
YLR266C	GO:0046914
YLR266C	GO:0048518
YLR266C	GO:0048522
YLR266C	GO:0050789
YLR266C	GO:0050794
YLR266C	GO:0051171
YLR266C	GO:0051173
YLR266C	GO:0051252
YLR266C	GO:0051254
YLR266C	GO:0060255
YLR266C	GO:0065007
YLR266C	GO:0071704
YLR266C	GO:0080090
YLR266C	GO:0090304
YLR266C	GO:0097159
YLR266C	GO:0110165
YLR266C	GO:0140110
YLR266C	GO:1901360
YLR266C	GO:1901362
YLR266C	GO:1901576
YLR266C	GO:1902680
YLR266C	GO:1990837
YLR266C	GO:2001141
YLR267W	GO:0003674
YLR267W	GO:0005575
YLR267W	GO:0008150
YLR268W	GO:0000139
YLR268W	GO:0003674
YLR268W	GO:0005484
YLR268W	GO:0005575
YLR268W	GO:0005622
YLR268W	GO:0005737
YLR268W	GO:0005783
YLR268W	GO:0005789
YLR268W	GO:0005793
YLR268W	GO:0005794
YLR268W	GO:0006810
YLR268W	GO:0006888
YLR268W	GO:0006890
YLR268W	GO:0006906
YLR268W	GO:0006996
YLR268W	GO:0007030
YLR268W	GO:0008104
YLR268W	GO:0008150
YLR268W	GO:0009987
YLR268W	GO:0010256
YLR268W	GO:0012505
YLR268W	GO:0012506
YLR268W	GO:0012507
YLR268W	GO:0015031
YLR268W	GO:0016020
YLR268W	GO:0016043
YLR268W	GO:0016050
YLR268W	GO:0016192
YLR268W	GO:0030133
YLR268W	GO:0030134
YLR268W	GO:0030135
YLR268W	GO:0030658
YLR268W	GO:0030659
YLR268W	GO:0030662
YLR268W	GO:0030674
YLR268W	GO:0031090
YLR268W	GO:0031201
YLR268W	GO:0031410
YLR268W	GO:0031982
YLR268W	GO:0031984
YLR268W	GO:0032991
YLR268W	GO:0033036
YLR268W	GO:0042175
YLR268W	GO:0043226
YLR268W	GO:0043227
YLR268W	GO:0043229
YLR268W	GO:0043231
YLR268W	GO:0045184
YLR268W	GO:0046907
YLR268W	GO:0048193
YLR268W	GO:0048280
YLR268W	GO:0048284
YLR268W	GO:0051179
YLR268W	GO:0051234
YLR268W	GO:0051641
YLR268W	GO:0051649
YLR268W	GO:0060090
YLR268W	GO:0061024
YLR268W	GO:0061025
YLR268W	GO:0070727
YLR268W	GO:0071702
YLR268W	GO:0071705
YLR268W	GO:0071840
YLR268W	GO:0090174
YLR268W	GO:0097708
YLR268W	GO:0098588
YLR268W	GO:0098796
YLR268W	GO:0098827
YLR268W	GO:0110165
YLR269C	NA
YLR270W	GO:0000288
YLR270W	GO:0000290
YLR270W	GO:0000339
YLR270W	GO:0000340
YLR270W	GO:0000932
YLR270W	GO:0000956
YLR270W	GO:0003674
YLR270W	GO:0003676
YLR270W	GO:0003723
YLR270W	GO:0003824
YLR270W	GO:0005488
YLR270W	GO:0005575
YLR270W	GO:0005622
YLR270W	GO:0005634
YLR270W	GO:0005737
YLR270W	GO:0005739
YLR270W	GO:0006139
YLR270W	GO:0006401
YLR270W	GO:0006402
YLR270W	GO:0006725
YLR270W	GO:0006807
YLR270W	GO:0006950
YLR270W	GO:0007154
YLR270W	GO:0008047
YLR270W	GO:0008150
YLR270W	GO:0008152
YLR270W	GO:0009056
YLR270W	GO:0009057
YLR270W	GO:0009058
YLR270W	GO:0009059
YLR270W	GO:0009267
YLR270W	GO:0009605
YLR270W	GO:0009889
YLR270W	GO:0009890
YLR270W	GO:0009892
YLR270W	GO:0009893
YLR270W	GO:0009894
YLR270W	GO:0009896
YLR270W	GO:0009987
YLR270W	GO:0009991
YLR270W	GO:0010467
YLR270W	GO:0010468
YLR270W	GO:0010556
YLR270W	GO:0010558
YLR270W	GO:0010604
YLR270W	GO:0010605
YLR270W	GO:0010608
YLR270W	GO:0010629
YLR270W	GO:0016070
YLR270W	GO:0016071
YLR270W	GO:0016462
YLR270W	GO:0016787
YLR270W	GO:0016817
YLR270W	GO:0016818
YLR270W	GO:0019219
YLR270W	GO:0019222
YLR270W	GO:0019439
YLR270W	GO:0030234
YLR270W	GO:0031086
YLR270W	GO:0031323
YLR270W	GO:0031324
YLR270W	GO:0031325
YLR270W	GO:0031326
YLR270W	GO:0031327
YLR270W	GO:0031329
YLR270W	GO:0031331
YLR270W	GO:0031667
YLR270W	GO:0031668
YLR270W	GO:0031669
YLR270W	GO:0033554
YLR270W	GO:0034641
YLR270W	GO:0034655
YLR270W	GO:0035770
YLR270W	GO:0036464
YLR270W	GO:0042594
YLR270W	GO:0043170
YLR270W	GO:0043226
YLR270W	GO:0043227
YLR270W	GO:0043228
YLR270W	GO:0043229
YLR270W	GO:0043231
YLR270W	GO:0043232
YLR270W	GO:0043487
YLR270W	GO:0043488
YLR270W	GO:0044237
YLR270W	GO:0044238
YLR270W	GO:0044248
YLR270W	GO:0044249
YLR270W	GO:0044270
YLR270W	GO:0044692
YLR270W	GO:0045935
YLR270W	GO:0046483
YLR270W	GO:0046700
YLR270W	GO:0048471
YLR270W	GO:0048518
YLR270W	GO:0048519
YLR270W	GO:0048522
YLR270W	GO:0048523
YLR270W	GO:0050779
YLR270W	GO:0050789
YLR270W	GO:0050794
YLR270W	GO:0050896
YLR270W	GO:0051171
YLR270W	GO:0051173
YLR270W	GO:0051252
YLR270W	GO:0051254
YLR270W	GO:0051716
YLR270W	GO:0060255
YLR270W	GO:0061013
YLR270W	GO:0061014
YLR270W	GO:0061157
